n,rt_qs,c_qs
1000,0,11969
1000,0,11791
1000,0,10937
1000,1,11040
1000,0,11448
1000,0,11514
1000,0,11436
1000,0,11480
1000,0,10626
1000,0,10941
1000,0,11290
1000,0,11132
10000,2,163656
10000,2,155461
10000,1,153752
10000,2,148071
10000,2,152102
10000,2,149480
10000,2,151901
10000,2,148136
10000,2,149421
10000,2,187006
10000,2,155163
10000,2,168139
10000,2,154059
10000,2,149577
10000,2,155606
10000,2,157587
10000,2,160520
10000,1,158720
10000,2,156220
10000,2,155420
10000,3,147097
10000,3,148670
10000,2,151016
10000,2,163234
10000,1,152206
10000,2,153671
10000,3,158189
10000,2,156625
10000,2,158208
10000,2,155124
10000,2,162765
10000,2,152225
10000,2,150655
10000,2,155065
10000,2,144116
10000,2,154143
10000,2,153167
10000,2,155687
10000,2,154626
10000,2,156126
10000,2,155872
10000,2,159705
10000,1,150627
10000,2,157176
10000,2,167174
10000,1,154093
10000,2,156967
10000,2,161283
10000,2,149982
10000,2,147094
10000,1,161319
10000,2,161937
10000,1,152566
10000,2,159063
10000,2,149800
10000,2,153207
10000,3,166400
10000,2,161864
10000,2,156841
10000,2,148099
10000,1,153449
10000,3,157413
10000,2,152636
10000,2,150484
10000,1,172462
10000,2,165090
10000,2,146824
10000,2,154165
10000,3,148350
10000,2,152755
10000,2,150793
10000,2,172880
10000,3,174324
10000,2,149601
10000,2,167084
10000,2,158531
10000,1,157598
10000,2,147993
10000,2,153694
10000,2,156884
10000,2,167343
10000,2,154608
10000,2,146815
10000,3,150804
10000,2,157011
10000,2,161311
10000,2,167383
10000,2,161646
10000,2,163476
10000,2,163918
10000,2,148485
10000,3,149927
10000,2,171398
10000,2,164042
10000,1,164843
10000,2,150866
10000,2,152018
10000,2,154731
10000,2,151969
10000,2,156606
10000,2,161458
10000,1,155252
10000,2,154472
10000,1,157267
10000,2,151990
10000,2,156560
10000,2,151199
10000,2,170747
10000,2,159067
10000,2,154099
10000,2,160612
10000,2,155956
10000,1,156496
10000,2,149446
10000,2,152554
10000,1,151723
10000,2,157352
10000,2,165028
10000,2,155203
10000,2,155084
10000,2,148096
10000,2,151485
10000,2,160548
10000,3,150395
10000,2,154925
10000,2,156168
10000,2,155646
10000,2,164268
10000,2,160922
10000,2,161736
10000,3,164840
10000,2,148561
10000,2,148330
10000,3,154956
10000,2,158239
10000,2,155329
10000,2,156979
10000,2,162895
10000,2,152768
10000,2,150594
10000,1,157681
10000,2,156588
10000,2,146577
10000,2,153303
10000,1,150376
10000,3,152224
10000,3,153672
10000,3,167329
10000,2,150747
10000,2,161355
10000,2,147734
10000,1,158176
10000,2,152415
10000,2,163878
10000,2,157444
10000,2,150747
10000,2,155453
10000,2,178950
10000,2,150263
10000,2,148490
10000,2,157044
10000,2,160969
10000,2,149978
10000,2,151323
10000,2,156846
10000,2,155665
10000,2,154788
10000,2,167803
10000,2,162608
10000,2,159589
10000,2,150280
10000,2,159094
10000,2,153011
10000,1,152158
10000,2,148612
10000,2,159463
10000,2,155716
10000,2,162072
10000,2,147925
10000,2,155458
10000,2,157926
10000,2,155632
10000,2,156293
10000,2,150798
10000,2,155296
10000,2,149761
10000,2,162636
10000,2,156082
10000,2,152799
10000,2,150051
10000,2,155311
10000,1,147752
10000,2,155685
10000,1,162734
10000,2,153795
10000,2,152576
10000,2,152239
10000,2,150063
10000,2,147225
10000,2,159318
10000,2,150389
10000,3,156410
10000,2,148395
10000,2,154713
10000,2,153529
10000,2,161561
10000,1,152807
10000,3,158644
10000,2,155682
10000,2,166206
10000,2,154795
10000,2,145067
10000,1,150571
10000,2,149960
10000,2,145050
10000,2,163825
10000,2,152065
10000,1,150570
10000,2,150995
10000,2,155272
10000,2,159031
10000,2,161743
10000,2,160306
10000,1,157656
10000,2,157102
10000,2,160397
10000,2,150570
10000,2,150304
10000,2,167713
10000,2,162849
10000,2,175078
10000,2,153263
10000,1,145335
10000,2,157385
10000,2,155678
10000,2,159874
10000,2,165978
10000,2,153068
10000,2,166019
10000,2,149941
10000,2,163025
10000,2,163172
10000,2,158324
10000,1,152735
10000,2,149216
10000,2,159979
10000,2,150116
10000,1,150637
10000,2,165221
10000,1,173857
10000,3,159686
10000,2,160327
10000,2,154397
10000,2,157138
10000,1,152930
10000,2,155480
10000,2,159214
10000,2,150756
10000,2,155336
10000,1,157189
10000,2,167373
10000,2,155307
10000,2,154584
10000,2,166204
10000,1,170751
10000,2,147940
10000,1,167937
10000,2,151714
10000,2,147096
10000,2,156502
10000,2,148002
10000,2,176902
10000,2,148862
10000,1,153449
10000,2,155255
10000,2,148260
10000,2,151818
10000,2,154254
10000,2,162627
10000,2,160783
10000,2,155655
10000,2,161772
10000,2,168051
10000,2,146398
10000,2,165090
10000,2,144991
10000,2,149168
10000,2,152185
10000,2,169232
10000,2,163903
10000,2,161756
10000,2,153307
10000,2,147673
10000,2,155688
10000,2,161525
10000,2,166688
10000,2,148888
10000,1,156220
10000,2,163206
10000,2,154729
10000,2,166065
10000,2,177872
10000,2,163018
10000,2,155488
10000,2,157425
10000,2,154196
10000,2,147320
10000,2,160367
10000,2,156044
10000,2,152061
10000,2,153574
10000,2,151470
10000,2,153707
10000,2,168298
10000,2,163779
10000,1,162653
10000,2,154595
10000,2,150491
10000,1,151280
10000,2,165955
10000,2,157083
10000,2,159527
10000,2,153352
10000,1,170420
10000,2,147543
10000,2,155635
10000,2,149922
10000,2,157284
10000,2,150590
10000,2,154003
10000,2,157934
10000,2,149275
10000,2,152224
10000,2,154206
10000,1,155637
10000,2,154803
10000,2,151680
10000,2,145394
10000,2,152420
10000,2,149463
10000,2,159570
10000,2,153928
10000,2,158858
10000,2,153300
10000,2,157995
10000,2,154096
10000,2,147568
10000,2,151704
10000,2,166316
10000,2,154436
10000,3,150288
10000,2,156858
10000,2,169136
10000,2,150155
10000,2,158271
10000,2,154223
10000,2,150086
10000,2,159045
10000,2,147111
10000,2,148881
10000,2,151298
10000,2,153436
10000,3,158234
10000,2,151226
10000,2,154654
10000,3,157487
10000,2,168072
10000,2,152272
10000,2,148334
10000,1,150170
10000,2,153018
10000,2,154618
10000,2,146171
10000,2,158909
10000,2,150406
10000,2,148662
10000,2,150605
10000,2,162657
10000,2,170698
10000,2,151724
10000,2,155311
10000,2,153033
10000,2,145492
10000,2,151375
10000,2,166689
10000,2,162105
10000,2,149309
10000,3,159975
10000,2,143328
10000,2,158483
10000,2,156891
10000,2,157856
10000,2,163990
10000,2,162335
10000,2,152947
10000,2,163550
10000,2,151165
10000,2,147200
10000,2,163048
10000,2,158442
10000,1,148085
10000,2,153675
10000,1,154869
10000,2,162857
10000,2,151068
10000,1,160001
10000,2,151153
10000,2,158567
10000,1,168639
10000,1,160097
10000,2,152554
10000,2,143553
10000,2,166659
10000,2,176198
10000,2,174443
10000,1,145410
10000,2,151244
10000,3,172138
10000,2,153117
10000,2,164607
10000,2,158653
10000,2,164148
10000,2,149815
10000,2,158094
10000,2,157294
10000,2,160239
10000,2,150547
10000,2,161234
10000,2,148261
10000,2,154161
10000,2,153658
10000,1,159173
10000,3,157991
10000,1,160265
10000,2,147225
10000,2,165007
10000,1,151135
10000,2,154589
10000,2,148389
10000,2,166159
10000,2,153515
10000,2,154142
10000,2,156666
10000,2,163844
10000,2,156311
10000,3,159588
10000,2,153492
10000,1,166028
10000,2,160196
10000,2,156028
10000,2,148816
10000,2,177576
10000,2,157042
10000,2,154298
10000,2,153143
10000,2,150621
10000,1,163241
10000,2,165935
10000,2,169533
10000,2,151398
10000,2,161717
10000,1,147743
10000,2,163334
10000,2,158252
10000,2,156052
10000,3,151625
10000,2,152006
10000,2,159696
10000,2,143621
10000,2,152835
10000,2,161980
10000,3,155793
10000,2,153721
10000,3,161405
10000,2,165403
10000,2,144767
10000,2,149745
10000,3,161625
10000,1,151785
10000,2,148779
10000,2,147530
10000,2,169183
10000,2,165993
10000,2,152621
10000,2,156340
10000,2,158191
10000,2,158130
10000,2,151896
10000,2,169365
10000,2,159701
10000,2,156614
10000,2,149971
10000,2,157182
10000,2,157036
10000,2,147665
10000,2,152406
10000,2,169270
10000,2,154322
10000,2,153314
10000,2,165866
10000,2,158346
10000,2,161852
10000,2,153411
10000,3,167182
10000,2,156478
10000,2,156244
10000,2,155364
10000,2,149671
10000,2,148651
10000,2,160697
10000,2,144792
10000,2,152074
10000,2,149909
10000,2,147499
10000,2,155285
10000,2,160240
10000,2,147918
10000,2,160075
10000,2,147802
10000,2,166086
10000,1,152515
10000,2,153552
10000,2,149900
10000,2,151020
10000,2,159979
10000,2,162731
10000,2,154727
10000,3,160308
10000,1,151450
10000,2,149743
10000,1,149604
10000,2,159850
10000,2,147286
10000,2,149948
10000,2,160484
10000,2,154036
10000,2,151312
10000,2,153544
10000,2,158207
10000,2,165584
10000,2,153825
10000,2,160919
10000,2,154185
10000,2,146680
10000,2,149376
10000,1,146620
10000,2,156382
10000,2,149587
10000,2,160128
10000,2,155848
10000,2,156677
10000,2,147816
10000,2,151356
10000,1,148975
10000,2,155020
10000,2,169935
10000,1,152488
10000,2,170755
10000,2,156843
10000,2,149739
10000,2,152260
10000,1,146729
10000,2,150893
10000,2,154370
10000,2,159480
10000,2,165403
10000,2,158063
10000,2,146745
10000,2,159828
10000,1,163071
10000,2,151362
10000,2,155542
10000,2,167497
10000,2,152762
10000,2,144714
10000,2,171427
10000,2,155316
10000,2,164910
10000,2,161822
10000,1,151928
10000,2,149215
10000,1,149786
10000,2,148863
10000,1,152725
10000,2,146835
10000,2,157196
10000,2,156149
10000,2,170117
10000,2,157769
10000,2,158440
10000,2,160792
10000,2,147484
10000,2,159245
10000,2,144296
10000,2,161817
10000,2,153415
10000,2,147976
10000,2,153369
10000,2,145229
10000,2,147901
10000,1,147970
10000,2,156621
10000,2,155432
10000,1,151626
10000,2,160720
10000,2,157655
10000,2,160218
10000,2,157504
10000,2,158182
10000,2,154902
10000,1,160014
10000,2,160083
10000,2,165895
10000,2,150124
10000,2,157722
10000,2,157838
10000,2,168952
10000,2,168902
10000,2,159518
10000,2,170409
10000,2,156609
10000,2,159215
10000,2,154216
10000,2,157139
10000,2,157060
10000,2,157460
10000,2,160143
10000,2,155625
10000,2,161508
10000,2,156157
10000,2,151097
10000,2,152848
10000,2,147630
10000,2,158959
10000,2,155156
10000,2,157667
10000,2,153346
10000,2,168355
10000,2,156847
10000,2,165246
10000,1,160276
10000,2,158926
10000,2,165212
10000,1,153331
10000,2,157556
10000,2,148677
10000,2,153663
10000,2,158519
10000,1,150271
10000,2,165548
10000,2,155322
10000,2,159781
10000,1,149712
10000,2,160262
10000,2,157073
10000,2,157597
10000,2,151901
10000,2,149992
10000,2,171183
10000,1,154949
10000,2,159296
10000,2,156131
10000,2,165576
10000,2,151958
10000,2,149586
10000,2,153600
10000,1,144630
10000,2,167194
10000,2,171245
10000,1,164579
10000,2,153224
10000,3,148845
10000,2,158124
10000,2,151191
10000,2,153100
10000,2,151751
10000,2,148480
10000,2,157261
10000,2,154809
10000,2,171637
10000,2,153601
10000,2,160488
10000,2,174330
10000,2,148689
10000,2,150951
10000,1,157259
10000,2,155573
10000,1,154865
10000,2,155857
10000,2,155067
10000,2,155372
10000,2,155153
10000,2,156730
10000,2,150505
10000,2,162963
10000,2,152268
10000,2,148808
10000,2,152087
10000,1,147852
10000,2,147168
10000,1,145357
10000,1,153022
10000,2,153636
10000,1,151861
10000,2,147576
10000,2,149895
10000,2,153431
10000,2,161513
10000,1,161632
10000,2,165412
10000,2,155278
10000,1,144934
10000,2,154607
10000,2,154276
10000,2,173321
10000,2,153535
10000,2,156281
10000,2,145757
10000,2,153752
10000,2,151058
10000,2,152472
10000,2,152334
10000,2,152949
10000,1,158119
10000,2,151104
10000,3,165959
10000,3,181609
10000,2,159929
10000,1,153837
10000,2,155459
10000,2,148747
10000,2,153957
10000,1,160520
10000,2,145988
10000,2,151291
10000,3,176993
10000,2,153815
10000,2,160854
10000,3,151581
10000,2,157543
10000,2,160917
10000,1,146571
10000,2,161974
10000,2,161063
10000,2,157251
10000,2,157141
10000,2,145065
10000,1,148273
10000,2,157488
10000,2,155480
10000,1,148254
10000,2,154793
10000,2,149476
10000,2,151876
10000,1,152717
10000,2,154520
10000,2,156917
10000,2,157560
10000,2,163139
10000,2,153173
10000,2,156420
10000,2,154273
10000,2,149153
10000,2,150831
10000,2,158646
10000,1,188400
10000,2,167101
10000,2,147642
10000,3,159224
10000,2,159620
10000,1,166077
10000,2,155292
10000,2,162240
10000,2,154243
10000,2,159361
10000,2,157284
10000,2,150497
10000,2,157766
10000,2,161012
10000,2,153501
10000,1,148151
10000,2,160234
10000,2,154808
10000,2,152602
10000,2,159663
10000,2,159401
10000,1,155329
10000,2,147672
10000,2,154621
10000,2,157403
10000,2,155330
10000,2,151713
10000,2,160145
10000,2,152458
10000,2,167811
10000,2,151069
10000,1,165540
10000,2,155964
10000,2,149779
10000,1,156522
10000,2,153322
10000,2,148276
10000,2,163025
10000,2,171105
10000,2,158498
10000,2,151567
10000,2,154425
10000,2,152232
10000,2,152805
10000,2,152410
10000,2,181761
10000,1,146059
10000,2,144178
10000,2,151826
10000,2,149164
10000,2,148681
10000,2,156366
10000,2,143815
10000,1,154373
10000,2,152212
10000,1,149454
10000,2,158752
10000,2,154569
10000,2,158432
10000,2,155561
10000,1,159220
10000,2,150078
10000,2,168076
10000,2,152682
10000,2,163030
10000,1,156757
10000,2,146843
10000,2,197131
10000,2,149348
10000,2,150882
10000,2,145799
10000,2,154013
10000,2,156791
10000,1,148685
10000,2,162776
10000,3,145211
10000,2,170577
10000,1,156744
10000,2,156493
10000,1,151211
10000,2,158972
10000,2,150965
10000,1,143988
10000,2,151258
10000,2,157188
10000,2,152124
10000,2,148326
10000,2,155825
10000,1,151111
10000,2,152511
10000,2,156118
10000,2,157648
10000,1,146892
10000,2,160888
10000,2,158473
10000,2,172016
10000,2,149720
10000,2,152897
10000,1,149792
10000,1,148728
10000,2,150114
10000,2,158750
10000,2,149250
10000,2,159146
10000,2,169421
10000,2,170449
10000,2,160694
10000,2,159607
10000,2,159600
10000,2,154077
10000,2,161295
10000,2,162351
10000,2,149686
10000,1,160697
10000,2,148510
10000,2,155076
10000,2,153485
10000,2,164063
10000,2,162590
10000,1,151625
10000,2,157738
10000,1,148826
10000,2,154605
10000,2,149369
10000,1,148992
10000,2,159630
10000,2,153747
10000,2,149703
10000,2,149665
10000,2,159912
10000,2,160200
10000,1,159669
10000,2,149282
10000,1,154920
10000,2,156769
10000,2,154397
10000,1,162592
10000,2,150693
10000,2,146800
10000,2,154243
10000,2,160572
10000,2,152515
10000,2,152457
10000,1,161797
10000,3,150128
10000,2,165272
10000,2,154371
10000,2,150315
10000,2,155236
10000,2,155601
10000,3,153944
10000,2,153981
10000,2,179658
10000,2,157248
10000,2,150500
10000,2,154745
10000,2,156343
10000,2,166954
10000,2,157794
10000,2,153066
10000,2,152614
10000,2,159701
10000,1,157613
10000,1,151934
10000,2,151284
10000,2,161493
10000,2,150136
10000,1,164596
10000,2,148121
10000,2,153616
10000,2,159934
10000,2,152878
10000,2,154012
10000,2,151419
10000,2,147657
10000,2,155359
10000,2,154183
10000,2,154907
10000,2,162473
10000,2,151367
10000,2,146023
10000,1,147594
10000,3,164610
10000,2,149807
10000,2,148788
10000,2,166189
10000,1,163818
10000,2,162081
10000,2,148202
10000,2,154944
10000,1,162827
10000,2,160536
10000,2,158966
10000,1,162796
10000,2,148802
10000,2,163518
10000,2,164439
10000,2,158374
10000,2,156934
10000,2,154907
10000,1,159461
10000,2,155557
10000,1,155438
10000,2,152950
10000,2,150880
10000,2,158661
10000,2,145819
10000,1,147071
10000,2,152295
10000,2,155590
10000,3,150450
10000,2,155484
10000,1,147327
10000,2,155215
10000,2,169388
10000,2,147678
10000,2,150726
10000,2,159600
10000,1,149891
10000,2,147829
10000,3,150176
10000,2,163824
10000,1,169888
10000,2,156747
10000,2,157235
10000,2,153130
10000,2,158770
10000,2,156400
10000,1,155288
10000,1,152428
10000,2,155183
10000,2,156632
10000,1,156295
10000,2,161909
10000,2,163359
10000,1,147622
10000,2,154189
10000,2,151851
10000,1,165988
10000,2,165703
10000,1,162859
10000,2,151803
10000,1,153550
10000,2,157430
10000,2,153663
10000,1,160884
10000,2,154668
10000,2,155046
10000,1,153901
10000,2,149902
10000,2,152857
10000,1,156179
10000,2,151023
10000,2,154639
10000,2,149796
10000,2,160055
10000,2,149041
10000,2,152067
10000,2,165795
10000,2,157178
10000,2,145887
10000,2,152486
10000,1,149258
10000,3,152456
10000,2,159082
10000,2,153938
10000,2,161317
10000,2,151530
10000,2,158866
10000,2,152779
10000,2,155795
10000,2,145864
10000,1,148126
10000,2,155994
10000,2,157847
10000,2,151572
10000,2,151030
10000,2,148237
10000,2,160866
10000,2,161476
10000,2,150851
10000,2,154602
10000,1,161943
10000,2,152357
10000,2,153337
10000,2,164339
10000,2,159715
10000,2,143225
10000,2,161260
10000,2,152982
10000,1,155873
10000,2,159616
10000,2,164504
10000,1,160211
10000,2,171858
10000,2,166968
10000,2,150047
10000,1,151461
10000,2,167329
10000,2,148508
10000,1,149162
10000,2,158763
10000,2,159747
10000,2,157453
10000,1,159652
10000,2,153450
10000,1,153771
10000,2,157598
10000,1,162324
10000,2,174591
10000,2,149436
10000,2,151684
10000,2,155293
10000,2,166105
10000,1,157467
10000,2,156397
10000,2,156640
10000,2,160931
10000,2,157002
10000,2,162715
10000,2,157420
10000,2,159121
10000,2,164159
10000,2,154217
10000,2,157311
10000,2,148603
10000,1,148170
10000,2,154140
10000,2,165939
10000,2,146601
10000,2,155121
10000,2,172749
10000,2,159044
10000,2,153836
10000,2,159873
10000,2,148098
10000,2,150082
10000,1,151420
10000,2,156299
10000,1,150249
10000,2,153143
10000,2,147604
10000,2,168788
10000,2,171280
10000,2,165325
10000,2,164903
10000,2,147418
10000,2,161861
10000,2,158612
10000,2,147218
10000,2,158172
10000,2,163161
10000,2,153921
10000,2,146220
10000,2,162835
10000,2,166061
10000,2,163423
10000,2,153859
10000,2,157028
10000,2,154059
10000,2,159734
10000,2,161237
10000,2,148210
10000,2,155188
10000,2,161968
10000,2,159881
10000,1,158384
10000,2,157187
10000,2,153102
10000,2,158014
10000,2,165509
10000,2,156246
10000,1,155703
10000,2,152606
10000,2,164908
10000,2,155109
10000,2,151682
10000,2,167270
10000,2,153627
10000,2,156130
10000,2,170145
10000,2,153768
10000,2,151821
10000,2,153778
10000,1,153231
10000,2,159540
10000,3,155369
10000,2,158251
10000,2,162974
10000,1,153024
10000,1,159719
10000,2,161452
10000,2,173890
10000,2,158728
10000,1,155283
10000,2,150422
10000,2,162521
10000,2,152035
10000,2,152749
10000,1,151306
10000,2,159719
10000,2,148801
10000,2,147371
10000,2,150288
10000,2,157337
10000,2,154940
10000,1,150605
10000,2,160030
10000,2,148135
10000,2,161000
10000,2,151128
10000,2,154088
10000,2,152110
10000,2,148949
10000,2,147830
10000,1,153815
10000,2,159890
10000,2,150268
10000,2,152500
10000,2,146973
10000,2,157672
10000,2,149688
10000,2,151373
10000,1,157634
10000,2,160030
10000,2,159842
10000,1,170856
10000,2,161035
10000,2,151002
10000,2,155369
10000,1,147977
10000,2,159544
10000,2,163661
10000,2,154112
10000,2,152787
10000,2,149031
10000,1,148972
10000,2,155951
10000,1,158929
10000,2,153535
10000,2,149447
10000,2,151889
10000,2,148191
10000,2,149417
10000,2,152053
10000,2,156812
10000,2,164476
10000,2,153789
10000,2,150135
10000,2,157065
10000,2,148069
10000,2,150621
10000,2,158000
10000,2,160672
10000,2,150346
10000,2,166382
10000,2,151692
10000,2,152578
10000,1,162280
10000,2,152359
10000,2,150133
10000,1,170356
10000,1,148235
10000,2,159217
10000,2,156209
10000,2,156490
10000,1,149622
10000,2,157900
10000,1,168763
10000,2,160409
10000,2,170886
10000,1,161565
10000,2,160247
10000,2,153604
10000,1,143169
10000,2,164743
10000,2,160059
10000,1,149006
10000,2,153236
10000,2,147442
10000,2,156369
10000,2,153050
10000,2,151022
10000,1,152799
10000,2,155100
10000,2,155849
10000,2,158940
10000,2,167132
10000,2,156183
10000,2,164125
10000,2,162935
10000,2,172394
10000,2,146619
10000,2,162714
10000,1,157521
10000,2,159276
10000,2,150395
10000,1,143855
10000,1,149901
10000,2,158546
10000,2,163208
10000,2,157464
10000,2,158155
10000,2,150864
10000,2,157795
10000,2,156085
10000,2,168004
10000,2,155872
10000,2,146123
10000,2,158556
10000,1,153571
10000,2,161021
10000,2,169545
10000,2,151487
10000,2,158542
10000,2,157741
10000,2,154556
10000,2,150897
10000,2,152921
10000,2,164490
10000,2,149932
10000,2,161357
10000,2,151299
10000,2,151588
10000,3,168338
10000,2,152570
10000,2,163985
10000,2,161848
10000,2,152034
10000,2,154279
10000,2,172959
10000,2,167245
10000,2,163516
10000,2,163025
10000,1,158151
10000,3,159717
10000,2,161399
10000,2,161522
10000,2,155510
10000,2,162760
10000,2,154098
10000,2,157017
10000,2,160050
10000,3,163236
10000,2,150619
10000,3,166149
10000,2,159118
10000,2,145262
10000,2,157406
10000,2,164527
10000,2,148193
10000,2,154671
10000,2,170053
10000,2,157020
10000,2,151112
10000,2,150920
10000,2,159834
10000,2,186103
10000,3,153778
10000,2,152214
10000,2,157843
10000,2,146459
10000,2,149038
10000,2,151922
10000,3,155492
10000,2,149435
10000,2,158030
10000,2,151093
10000,2,157886
10000,2,160299
10000,2,150679
10000,2,157794
10000,2,156257
10000,2,162591
10000,2,160773
10000,2,161686
10000,2,158297
10000,2,145408
10000,2,153780
10000,1,145107
10000,2,152522
10000,2,159852
10000,2,153927
10000,2,157551
10000,3,153480
10000,2,165812
10000,2,147656
10000,2,148923
10000,2,147765
10000,1,151804
10000,2,150103
10000,2,151042
10000,2,148974
10000,2,159153
10000,2,150908
10000,1,150535
10000,2,163122
10000,2,148788
10000,2,158355
10000,2,161389
10000,1,148531
10000,2,156716
10000,2,149578
10000,1,154754
10000,2,157877
10000,2,157939
10000,2,163262
10000,2,155679
10000,2,155185
10000,1,148779
10000,2,163572
10000,2,167707
10000,2,150226
10000,1,150641
10000,2,154817
10000,2,151583
10000,1,157284
10000,2,145422
10000,2,160893
10000,2,148521
10000,1,155666
10000,2,155483
10000,2,150357
10000,2,149469
10000,2,149733
10000,2,157740
10000,1,154166
10000,2,159298
10000,1,159852
10000,2,156619
10000,2,156300
10000,2,154953
10000,2,150468
10000,2,151443
10000,2,152041
10000,1,152599
10000,2,149356
10000,2,155516
10000,2,151563
10000,2,151814
10000,2,169994
10000,2,157430
10000,1,161593
10000,1,157441
10000,2,168660
10000,2,150467
10000,2,151529
10000,2,165481
10000,1,151602
10000,2,160527
10000,2,154917
10000,2,153290
10000,2,155786
10000,2,160407
10000,1,150590
10000,2,152532
10000,2,157550
10000,2,153791
10000,2,159984
10000,2,151461
10000,1,164269
10000,2,153933
10000,2,155399
10000,2,152913
10000,2,149776
10000,2,152039
10000,2,150835
10000,2,153771
10000,2,151896
10000,2,151022
10000,2,168589
10000,2,160299
10000,2,159612
10000,2,156649
10000,1,146459
10000,2,151412
10000,2,156177
10000,2,152196
10000,1,153633
10000,2,165755
10000,2,148362
10000,1,165146
10000,2,158116
10000,2,155482
10000,2,153235
10000,3,174220
10000,1,148321
10000,2,161413
10000,2,155126
10000,2,153470
10000,2,158328
10000,2,148370
10000,2,152336
10000,2,169474
10000,1,150845
10000,2,178653
10000,2,157130
10000,2,152722
10000,2,152835
10000,2,154743
10000,2,157433
10000,2,160809
10000,2,147985
10000,2,152023
10000,2,150280
10000,2,160283
10000,3,151448
10000,3,162436
10000,2,155075
10000,2,166444
10000,2,163663
10000,2,153704
10000,2,165905
10000,1,153038
10000,2,147136
10000,2,160264
10000,2,159794
10000,2,157268
10000,2,158277
10000,2,148255
10000,2,152144
10000,2,151958
10000,2,155281
10000,2,159872
10000,2,161056
10000,2,155886
10000,1,157245
10000,2,150090
10000,2,153872
10000,3,153595
10000,2,188022
10000,2,150827
10000,2,148361
10000,2,143569
10000,3,161375
10000,2,153245
10000,2,155093
10000,3,157326
10000,2,159586
10000,2,157304
10000,2,147759
10000,2,152245
10000,2,163427
10000,2,152561
10000,2,157778
10000,2,159123
10000,2,154180
10000,2,154857
10000,2,156335
10000,2,162195
10000,2,153669
10000,2,155471
10000,2,155825
10000,2,149954
10000,2,160331
10000,3,159484
10000,2,154757
10000,2,148172
10000,2,160530
10000,2,148403
10000,1,157276
10000,2,155740
10000,1,149905
10000,2,154463
10000,2,153667
10000,2,157862
10000,2,157595
10000,1,158446
10000,2,154690
10000,2,149548
10000,2,145663
10000,2,170121
10000,2,161858
10000,3,146050
10000,2,152037
10000,2,162639
10000,2,157840
10000,2,155078
10000,2,156562
10000,3,144884
10000,3,147692
10000,3,150547
10000,2,163921
10000,1,157693
10000,2,153590
10000,2,170270
10000,2,152073
10000,2,147323
10000,2,150937
10000,3,159337
10000,3,155889
10000,2,155386
10000,2,164215
10000,1,153673
10000,2,155992
10000,2,157034
10000,1,149047
10000,2,152260
10000,1,147164
10000,2,157245
10000,3,155517
10000,1,150867
10000,2,158957
10000,1,144845
10000,2,157371
10000,1,147033
10000,2,167206
10000,1,154425
10000,2,149844
10000,3,152363
10000,3,155671
10000,2,155192
10000,3,145882
10000,3,162417
10000,2,150184
10000,2,153586
10000,2,154918
10000,2,156310
10000,2,162095
10000,1,153551
10000,2,147947
10000,2,148640
10000,2,146085
10000,1,152784
10000,2,158477
10000,2,170231
10000,2,144726
10000,2,157055
10000,2,145013
10000,2,166767
10000,2,148118
10000,2,158727
10000,2,164165
10000,2,158677
10000,2,150249
10000,1,149345
10000,2,151948
10000,1,155291
10000,2,153023
10000,1,144456
10000,2,151646
10000,2,163842
10000,2,153263
10000,3,153636
10000,2,159635
10000,2,167383
10000,2,145715
10000,2,149584
10000,2,149132
10000,2,157074
10000,2,156786
10000,1,154032
10000,2,166030
10000,2,159055
10000,2,159014
10000,2,151712
10000,2,168021
10000,2,159160
10000,2,141759
10000,2,160462
10000,2,155166
10000,1,142507
10000,2,143159
10000,2,152248
10000,1,150953
10000,2,155555
10000,2,148924
10000,2,159849
10000,2,156769
10000,2,153829
10000,2,150140
10000,2,147404
10000,3,167029
10000,3,152399
10000,2,151615
10000,2,155137
10000,2,153059
10000,2,161004
10000,2,155709
10000,2,152779
10000,2,158080
10000,2,164882
10000,2,150920
10000,2,151742
10000,1,152376
10000,2,148076
10000,2,154437
10000,2,162726
10000,2,149644
10000,2,162093
10000,3,151024
10000,2,153151
10000,1,146148
10000,2,149870
10000,2,151353
10000,2,159012
10000,2,155600
10000,2,164748
10000,1,156007
10000,2,154611
10000,2,151968
10000,1,148143
10000,3,151078
10000,2,147954
10000,3,168384
10000,2,166742
10000,2,151140
10000,2,154114
10000,2,150756
10000,2,153852
10000,2,167366
10000,1,158179
10000,2,159639
10000,2,149283
10000,1,162871
10000,2,157929
10000,2,153359
10000,2,146597
10000,2,151376
10000,2,152246
10000,2,163510
10000,2,166597
10000,2,160660
10000,1,154153
10000,2,154848
10000,1,165406
10000,2,152902
10000,2,151431
10000,2,152545
10000,2,154909
10000,2,156020
10000,2,163666
10000,2,171212
10000,2,175303
10000,3,156645
10000,3,154923
10000,2,161840
10000,2,155893
10000,2,149290
10000,2,156082
10000,1,157217
10000,1,147841
10000,2,158491
10000,2,154475
10000,2,155726
10000,1,149640
10000,2,149289
10000,1,154202
10000,1,150461
10000,2,152637
10000,2,156957
10000,2,154439
10000,2,148477
10000,2,155623
10000,2,156089
10000,2,156738
10000,2,172428
10000,2,157897
10000,2,164757
10000,2,149829
10000,1,164457
10000,2,154352
10000,1,156243
10000,2,158940
10000,3,161482
10000,2,156365
10000,2,150558
10000,2,152312
10000,2,152646
10000,2,156347
10000,3,151669
